True Strain (unitless),True Stress (Pa)
0.029655884907510675,34864923.07692308
0.0297529581493478,34868307.692307696
0.0297529581493478,35132461.53846154
0.029850021968885292,35135871.7948718
0.029850021968885292,35135871.7948718
0.0299470763679521,35139282.051282056
0.0299470763679521,35403487.179487176
0.030044121348376644,35406923.07692308
0.030141156911986808,35410358.974358976
0.030141156911986808,35410358.974358976
0.030238183060609946,35678076.92307692
0.030238183060609946,35678076.92307692
0.030335199796072885,35681538.46153846
0.030432207120201914,35685000.0
0.030432207120201914,35949333.33333333
0.03052920503482279,35952820.51282051
0.03052920503482279,35952820.51282051
0.030626193541760747,35956307.69230769
0.030626193541760747,36220692.307692304
0.03072317264284048,36224205.12820513
0.030820142339886364,36227717.94871795
0.030820142339886364,36227717.94871795
0.03091710263472161,36495692.30769231
0.03091710263472161,36495692.30769231
0.03101405352916954,36499230.76923077
0.03101405352916954,36499230.76923077
0.03111099502505273,36767282.051282056
0.03120792712419322,36770846.15384615
0.03120792712419322,36770846.15384615
0.03130484982841253,36774410.256410256
0.03130484982841253,36774410.256410256
0.03140176313953164,37042564.102564104
0.03140176313953164,37042564.102564104
0.031498667059371016,37046153.84615385
0.03159556158975058,37049743.58974359
0.03159556158975058,37314384.615384616
0.03169244673248973,37318000.0
0.03169244673248973,37318000.0
0.031789322489407336,37321615.384615384
0.031789322489407336,37586307.69230769
0.03188618886232173,37589948.71794871
0.03198304585305074,37593589.743589744
0.03198304585305074,37593589.743589744
0.03207989346341165,37597230.76923077
0.03207989346341165,37861999.99999999
0.0321767316952212,37865666.666666664
0.0321767316952212,37865666.666666664
0.032273560550295635,37869333.33333333
0.032273560550295635,38134153.84615384
0.032370380030450646,38137846.153846145
0.03246719013750141,38141538.46153846
0.03246719013750141,38141538.46153846
0.03256399087326258,38410128.20512821
0.03256399087326258,38410128.20512821
0.032660782239548276,38413846.15384615
0.03275756423817229,38417564.10256411
0.03275756423817229,38417564.10256411
0.03285433687094728,38686256.410256416
0.03285433687094728,38686256.410256416
0.03295110013968598,38690000.00000001
0.03295110013968598,38690000.00000001
0.03304785404620042,38958769.23076924
0.03314459859230209,38962538.461538464
0.03314459859230209,38962538.461538464
0.033241333779801936,38966307.692307696
0.033241333779801936,38966307.692307696
0.03333805961051041,39235179.487179495
0.03333805961051041,39235179.487179495
0.03343477608623742,39238974.35897436
0.033531483208792345,39242769.23076923
0.033531483208792345,39507923.07692308
0.03362818097998406,39511743.58974359
0.03362818097998406,39511743.58974359
0.033724869401620894,39515564.102564104
0.033724869401620894,39515564.102564104
0.03382154847551066,39784615.384615384
0.033918218203460644,39788461.538461536
0.033918218203460644,39788461.538461536
0.03401487858727762,39792307.692307696
0.03401487858727762,40057589.743589744
0.03411152962876782,40061461.538461536
0.034208171329736956,40065333.333333336
0.034208171329736956,40065333.333333336
0.03430480369199024,40069205.12820513
0.03430480369199024,40334564.102564104
0.03440142671733232,40338461.538461536
0.03440142671733232,40338461.538461536
0.034498040407567356,40342358.974358976
0.034498040407567356,40607769.23076923
0.034594644764498965,40611692.307692304
0.03469123978993026,40615615.384615384
0.03469123978993026,40615615.384615384
0.034787825485664024,40619538.461538464
0.034787825485664024,40885025.64102565
0.03488440185350188,40888974.35897436
0.03488440185350188,40888974.35897436
0.034980968895245594,40892923.07692308
0.034980968895245594,40892923.07692308
0.03507752661269616,41162435.8974359
0.035174075007654085,41166410.256410256
0.035174075007654085,41166410.256410256
0.03527061408191933,41170384.615384616
0.03527061408191933,41170384.615384616
