Engineering Strain (unitless),Engineering Stress (Pa)
0.08839999999999999,3666666.6666666665
0.0885,3666666.6666666665
0.08869999999999999,3666666.6666666665
0.0888,3666666.6666666665
0.0889,3666666.6666666665
0.08900000000000001,3666666.6666666665
0.0891,3666666.6666666665
0.0892,3666666.6666666665
0.08929999999999999,3692307.6923076925
0.0894,3692307.6923076925
0.0895,3692307.6923076925
0.08960000000000001,3692307.6923076925
0.0897,3692307.6923076925
0.0898,3692307.6923076925
0.08990000000000001,3692307.6923076925
0.09,3717948.717948718
0.0901,3717948.717948718
0.0902,3717948.717948718
0.09029999999999999,3717948.717948718
0.0904,3717948.717948718
0.09050000000000001,3717948.717948718
0.0906,3717948.717948718
0.0907,3717948.717948718
0.0908,3717948.717948718
0.0909,3743589.7435897435
0.0911,3743589.7435897435
0.0911,3743589.7435897435
0.0913,3743589.7435897435
0.09140000000000001,3743589.7435897435
0.0915,3743589.7435897435
0.0916,3743589.7435897435
0.0917,3769230.7692307695
0.09179999999999999,3769230.7692307695
0.0919,3769230.7692307695
0.092,3769230.7692307695
0.09210000000000002,3769230.7692307695
0.0922,3769230.7692307695
0.09230000000000001,3769230.7692307695
0.0924,3769230.7692307695
0.0925,3769230.7692307695
0.0926,3769230.7692307695
0.09269999999999999,3794871.794871795
0.0928,3794871.794871795
0.0929,3794871.794871795
0.09300000000000001,3794871.794871795
0.0931,3794871.794871795
0.0932,3794871.794871795
0.0933,3794871.794871795
0.0934,3794871.794871795
0.0935,3820512.8205128205
0.09359999999999999,3820512.8205128205
0.09380000000000001,3820512.8205128205
0.09390000000000001,3820512.8205128205
0.094,3820512.8205128205
0.0941,3820512.8205128205
0.0942,3820512.8205128205
0.0943,3820512.8205128205
0.0944,3846153.846153846
0.09449999999999999,3846153.846153846
0.0946,3846153.846153846
0.0947,3846153.846153846
0.09480000000000001,3846153.846153846
0.0949,3846153.846153846
0.095,3846153.846153846
0.0951,3846153.846153846
0.09519999999999999,3846153.846153846
0.0953,3871794.871794872
0.09539999999999998,3871794.871794872
0.0955,3871794.871794872
0.0956,3871794.871794872
0.09570000000000001,3871794.871794872
0.0958,3871794.871794872
0.0959,3871794.871794872
0.096,3871794.871794872
0.09609999999999999,3897435.8974358975
0.09630000000000001,3897435.8974358975
0.0964,3897435.8974358975
0.0965,3897435.8974358975
0.0966,3897435.8974358975
0.0967,3897435.8974358975
0.0968,3897435.8974358975
0.0969,3897435.8974358975
0.09699999999999999,3897435.8974358975
0.0971,3897435.8974358975
0.09720000000000001,3923076.923076923
0.0973,3923076.923076923
0.0974,3923076.923076923
0.0975,3923076.923076923
0.09759999999999999,3923076.923076923
0.0977,3923076.923076923
0.0978,3923076.923076923
0.09789999999999999,3923076.923076923
0.098,3948717.948717949
0.09820000000000001,3948717.948717949
0.09820000000000001,3948717.948717949
0.0983,3948717.948717949
0.0984,3948717.948717949
0.09849999999999999,3948717.948717949
0.0987,3948717.948717949
0.09880000000000001,3948717.948717949
0.0989,3948717.948717949
0.099,3974358.9743589745
0.09910000000000001,3974358.9743589745
0.0992,3974358.9743589745
0.0993,3974358.9743589745
